--- LEAGUES ---
ID: 91d3fe05-4cc5-42c7-afe8-7a66d9a7bb76 | Name: Huachipato | LeagueID: bad4091f-ff55-4dca-87d7-8f9af542a08c
ID: 92aca88f-d6d1-4473-ac42-b8340ecf4efb | Name: Rangers de Talca | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: 962d8bbb-d206-420b-8657-a39a7c0dc689 | Name: Universidad de Concepción | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: 96888484-3ea5-425a-bddd-3a9b26a80a7c | Name: Everton de Viña del Mar | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: 9818b80e-f051-4e7e-850c-02c5417412d6 | Name: Deportes Santa Cruz | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: 98afb4ec-bb44-4dec-b003-a72fa80aa03d | Name: Deportes La Serena | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: 98c6b77c-8bff-446d-9b10-eb7bf36374ae | Name: Palestino | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: 991301f6-fe58-402e-8782-47c3451fd168 | Name: Cobreloa | LeagueID: a12fa352-3a85-42ad-a7f5-2194c3f0cf66
ID: 992af92a-2234-49d0-b5f5-26e6389cb276 | Name: Deportes Limache | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: 9ac0e88d-c6ff-4138-9abe-37d35e2bffbc | Name: San Luis de Quillota | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: a1cf34fa-e24f-43cb-86fa-76e6b555a15d | Name: Universidad de Concepción | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: a4edf7f8-1d0a-4954-99a4-12671cd3b98b | Name: Unión San Felipe | LeagueID: a12fa352-3a85-42ad-a7f5-2194c3f0cf66
ID: a51dca0e-3032-481a-a986-3317a2f6933f | Name: Deportes Santa Cruz | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: a774fc63-83af-4dd5-b668-b5ce1adef6ea | Name: Deportes Temuco | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: aa042126-0c75-4223-a24f-a44f49a2e9e8 | Name: Santiago Wanderers | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: ad2487d1-01aa-4cc5-b913-fa7cff6eb2f1 | Name: Unión Española | LeagueID: a12fa352-3a85-42ad-a7f5-2194c3f0cf66
ID: ad7d3bef-98f7-4e19-9b7f-79d6c8bc84c6 | Name: Everton de Viña del Mar | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: afef64df-11b9-4407-966a-f5d0e0ef6676 | Name: Audax Italiano | LeagueID: 8a1bcb77-89f2-4884-ab20-750da17f48ac
ID: b09b0db4-c0fc-4131-8809-c76e47598ec7 | Name: Cobresal | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: b19918e1-c5b9-435e-9da5-452655ff2ec2 | Name: Deportes Iquique | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: b5f52276-d07c-40ae-85e7-091b51d0f692 | Name: Unión San Felipe | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: b7656ced-4c99-4ffe-89d0-24187be7007c | Name: Unión La Calera | LeagueID: bad4091f-ff55-4dca-87d7-8f9af542a08c
ID: b7c94cd6-1c4a-4a78-9aee-b5a965350de8 | Name: Universidad Católica | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: c01257d5-0219-4626-ae5b-a7d53199a235 | Name: Deportes Recoleta | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: c01d3dce-1548-4e7c-b8d9-8a879ac4a88b | Name: Cobresal | LeagueID: 8a1bcb77-89f2-4884-ab20-750da17f48ac
ID: c1ab8ed3-7ee7-4016-afe4-7c0ec9e94d52 | Name: Everton de Viña del Mar | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: c3cd9c08-7d5b-46a7-883d-fff72a182d70 | Name: San Marcos de Arica | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: c4740ff0-668c-4577-8d3f-ab3065efb881 | Name: Unión Española | LeagueID: 8a1bcb77-89f2-4884-ab20-750da17f48ac
ID: c746072b-8465-410c-9ad9-132388341285 | Name: Deportes Concepción | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: c7f5222a-340f-4955-aba7-42b9e52b2ed6 | Name: Santiago Wanderers | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: c91525e4-9f9b-437c-896b-b4f1b75c9cae | Name: Colo-Colo | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: ca79bf14-933f-4754-8952-648c91948f0d | Name: Curicó Unido | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: cb4fb05c-d8f1-4321-84f5-943ce8195d0c | Name: Deportes Copiapó | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: cfffaec6-1ed6-4e1b-b3c1-bd076a9d239b | Name: Universidad Católica | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: d09f11ed-c856-418e-b638-220447f97014 | Name: Deportes Magallanes | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: d174850a-ccc7-4def-bbbb-94d054d68976 | Name: Huachipato | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: d272e6c4-da1f-46c2-b30b-33131321f190 | Name: Deportes Magallanes | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: d3daacaf-6649-4f33-9e76-26b15b1f6d75 | Name: Audax Italiano | LeagueID: bad4091f-ff55-4dca-87d7-8f9af542a08c
ID: dbe32e26-1812-49e5-bbdd-62d4a07c91e2 | Name: Universidad de Chile | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: de8372c8-2511-48c9-b8dd-1ff7c497c67d | Name: San Marcos de Arica | LeagueID: a12fa352-3a85-42ad-a7f5-2194c3f0cf66
ID: dea519a2-f052-4209-b87c-288d18dc1954 | Name: Universidad de Chile | LeagueID: 8a1bcb77-89f2-4884-ab20-750da17f48ac
ID: e18bd8f8-7f32-4ea3-b764-76807afd175f | Name: Santiago Morning | LeagueID: b8f40800-8e29-4a45-adb2-250e3f3c63bf
ID: e2b31824-9231-4249-9868-e35315826b7d | Name: Cobreloa | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: e3871f0c-a11f-44b0-9507-f25c0324e411 | Name: Ñublense | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: e5cfc618-52d3-4810-811a-f0a59e1754cb | Name: San Luis de Quillota | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: e66385b7-f266-444f-bf31-ee50fe54652e | Name: Deportes La Serena | LeagueID: f6251388-49fe-4d9b-ac52-4568555abae7
ID: e95f6666-a2b5-4f76-9fb1-e75750b69225 | Name: Rangers de Talca | LeagueID: a12fa352-3a85-42ad-a7f5-2194c3f0cf66
ID: ea861d83-8b5f-4569-a38e-5b12352a824e | Name: Palestino | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: eba55716-d7d8-44de-b1f2-c0b88d97126c | Name: Unión Española | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: ebcad1dd-3344-40df-baa9-9e8d6459ed24 | Name: Coquimbo Unido | LeagueID: f0a51327-f9c0-4535-baec-ffb6121254f2
ID: eecbfc72-4338-4c74-9d3c-4737c16a1b9a | Name: Santiago Morning | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: f1eabd71-eeea-43d0-803e-becddfbac450 | Name: Unión San Felipe | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: f3f6b3fb-4960-42c8-af93-654abf6d59e1 | Name: Deportes Temuco | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: f7eeab6d-2b2d-4926-a1ee-091c22ab3ba8 | Name: Huachipato | LeagueID: 7cf6b610-f419-426b-a56e-16d680a9cd0c
ID: fab1c6eb-ab37-478d-bf21-be6304afb52e | Name: Santiago Wanderers | LeagueID: f6251388-49fe-4d9b-ac52-4568555abae7
ID: fc048d30-5fd5-4365-b190-1b6867e1dbc2 | Name: O'Higgins | LeagueID: bad4091f-ff55-4dca-87d7-8f9af542a08c
ID: fce2b5e4-eead-4f39-a880-d30f1b037ee0 | Name: AC Barnechea | LeagueID: 41061bb3-3b28-459f-a1cc-7f65dc9f3e16
ID: fdc88622-330c-403d-941e-1a7060b2b317 | Name: Unión La Calera | LeagueID: dc45aff8-66e3-4b37-9033-a60a4e1aa369
ID: ff5a9b3b-66ce-4219-95aa-a33bc45f0af0 | Name: Club Deportes Antofagasta | LeagueID: 0b69c4c7-b9dc-4580-95ba-f07f0ad1893d
ID: ff79f3b7-0c7d-47b5-aa77-310e0b5cb45d | Name: Club Deportes Antofagasta | LeagueID: f6251388-49fe-4d9b-ac52-4568555abae7
ID: 5b8b5ad7-b150-40c1-bb68-9d47d91a72ff | Name: CD Colchagua | LeagueID: fc0e3b1d-f299-4e53-b966-80cadddf2ad3
ID: af78b85c-9c23-4558-a180-8ac9cd527ed9 | Name: Provincial Osorno | LeagueID: fc0e3b1d-f299-4e53-b966-80cadddf2ad3
ID: 60e50164-77c9-46f3-bbe1-132892e7b72e | Name: Atlético Colina | LeagueID: fc0e3b1d-f299-4e53-b966-80cadddf2ad3
ID: af9cc929-6af8-40a9-9bff-0e28b38b5f48 | Name: Santiago City FC | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: 4fa75cc5-5a31-47e5-ad9e-880ff35af468 | Name: CD Imperial Unido | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: 267dbbc5-653e-48e9-baab-a8bfd4c2df30 | Name: Deportes Quillón | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: 81b3f200-40fb-46ad-89e2-c23bbb40fff1 | Name: Deportes Valdivia | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: a5537f1f-87c2-417b-8543-0578c70b25b5 | Name: Comunal Cabrero | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: 737235cb-3bae-4c82-a999-635e02c9dbdd | Name: Chimbarongo FC | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: b531c784-c497-442b-ab94-3bddfd9c7dfc | Name: Atlético Colina | LeagueID: 981e4649-e149-435f-bd34-a512ea5a2c11
ID: cdad3da1-b359-402b-a8a4-3ba41b565853 | Name: CSD Rodelindo Román | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: ea6f88f2-951e-4061-ac7b-f7bcc94dbd45 | Name: CSDC Malleco Unido | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: f1a597d6-f67f-46f1-be5c-1a35379c8353 | Name: Chimbarongo FC | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: 892800d6-7800-4557-9560-3a632b484a9e | Name: Lautaro de Bui­n | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: a025d2e4-d012-4580-9953-e14723c76504 | Name: Futuro FC | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: 0a6fe173-1456-4767-a2c3-4da87cfafed3 | Name: CD Imperial Unido | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
ID: 3a81d22b-b300-4032-a477-19e8acb28db9 | Name: Quintero Unido FC | LeagueID: 3cbbb85e-290e-44a2-8f2d-af18e357fb2e
